business_id,business_label,BP,KC,PG,BT,SUB,business_class,class_name
042E0200,1,04,2E,02,00,1.246,02,检索提取
042E0112,0,04,2E,01,12,0.557,02,检索提取
040O0211,0,04,0O,02,11,1.457,04,值机接收
040O0204,0,04,0O,02,04,0.854,04,值机接收
040O0204,0,04,0O,02,04,4.285,04,值机接收
040O0204,0,04,0O,02,04,0.106,04,值机接收
042E0200,1,04,2E,02,00,16.943,02,检索提取
042E0112,0,04,2E,01,12,0.141,02,检索提取
042E0224,-1,04,2E,02,24,0.168,05,结束
042E0200,1,04,2E,02,00,7.422,02,检索提取
042E0112,0,04,2E,01,12,0.52,02,检索提取
042E0112,0,04,2E,01,12,1.546,02,检索提取
042E0146,0,04,2E,01,46,0.267,09,重打牌
042E0112,0,04,2E,01,12,0.011,02,检索提取
040O0211,0,04,0O,02,11,4.438,04,值机接收
040O0204,0,04,0O,02,04,6.007,04,值机接收
042E0200,1,04,2E,02,00,22.026,02,检索提取
042E0112,0,04,2E,01,12,0.152,02,检索提取
042E0200,1,04,2E,02,00,0.862,02,检索提取
042E0214,0,04,2E,02,14,1.545,02,检索提取
042E0112,0,04,2E,01,12,0.353,02,检索提取
042E0112,0,04,2E,01,12,4.309,02,检索提取
040O0211,0,04,0O,02,11,2.944,04,值机接收
040O0204,0,04,0O,02,04,2.865,04,值机接收
040O0238,0,04,0O,02,38,2.034,09,重打牌
040O0238,0,04,0O,02,38,0.518,09,重打牌
040O0238,0,04,0O,02,38,0.127,09,重打牌
042E0200,1,04,2E,02,00,35.734,02,检索提取
042E0112,0,04,2E,01,12,0.116,02,检索提取
042E0200,1,04,2E,02,00,0.579,02,检索提取
042E0214,0,04,2E,02,14,1.429,02,检索提取
042E0112,0,04,2E,01,12,0.261,02,检索提取
042E0112,0,04,2E,01,12,1.271,02,检索提取
040O0211,0,04,0O,02,11,0.946,04,值机接收
040O0204,0,04,0O,02,04,2.12,04,值机接收
040O0204,0,04,0O,02,04,3.362,04,值机接收
042E0200,1,04,2E,02,00,19.87,02,检索提取
042E0112,0,04,2E,01,12,0.163,02,检索提取
042E0224,-1,04,2E,02,24,0.189,05,结束
042E0200,1,04,2E,02,00,1.484,02,检索提取
042E0112,0,04,2E,01,12,5.536,02,检索提取
042E0112,0,04,2E,01,12,0.277,02,检索提取
040O0211,0,04,0O,02,11,2.659,04,值机接收
040O0204,0,04,0O,02,04,2.076,04,值机接收
040O0204,0,04,0O,02,04,2.48,04,值机接收
042E0200,1,04,2E,02,00,22.574,02,检索提取
042E0112,0,04,2E,01,12,0.105,02,检索提取
042E0224,-1,04,2E,02,24,0.105,05,结束
042E0200,1,04,2E,02,00,4.224,02,检索提取
042E0112,0,04,2E,01,12,1.753,02,检索提取
042E0112,0,04,2E,01,12,1.563,02,检索提取
040O0211,0,04,0O,02,11,0.963,04,值机接收
040O0204,0,04,0O,02,04,4.347,04,值机接收
042E0200,1,04,2E,02,00,13.716,02,检索提取
042E0112,0,04,2E,01,12,0.139,02,检索提取
042E0212,1,04,2E,02,12,2.21,02,检索提取
042E0224,-1,04,2E,02,24,0.07,05,结束
042E0223,-1,04,2E,02,23,0.018,05,结束
042E0151,0,04,2E,01,51,1.831,33,座位锁放
07161403,0,07,16,14,03,6.974,76,座位与旅客控制
042E0200,1,04,2E,02,00,7.182,02,检索提取
042E0212,1,04,2E,02,12,4.584,02,检索提取
042E0224,-1,04,2E,02,24,0.137,05,结束
042E0219,1,04,2E,02,19,3.698,02,检索提取
040O0211,0,04,0O,02,11,1.78,04,值机接收
040O0262,0,04,0O,02,62,14.097,04,值机接收
040O0262,0,04,0O,02,62,8.363,04,值机接收
040O0210,0,04,0O,02,10,5.529,04,值机接收
040O0204,0,04,0O,02,04,1.335,04,值机接收
040O0204,0,04,0O,02,04,0.265,04,值机接收
040O0211,0,04,0O,02,11,1.81,04,值机接收
042E0200,1,04,2E,02,00,1.774,02,检索提取
042E0224,-1,04,2E,02,24,1.35,05,结束
042E0219,1,04,2E,02,19,0.976,02,检索提取
040O0211,0,04,0O,02,11,1.293,04,值机接收
040O0204,0,04,0O,02,04,2.372,04,值机接收
040O0204,0,04,0O,02,04,0.246,04,值机接收
042E0200,1,04,2E,02,00,21.188,02,检索提取
042E0224,-1,04,2E,02,24,0.436,05,结束
042E0201,1,04,2E,02,01,1.22,02,检索提取
042E0112,0,04,2E,01,12,1.444,02,检索提取
042E0112,0,04,2E,01,12,3.239,02,检索提取
040O0211,0,04,0O,02,11,1.028,04,值机接收
040O0204,0,04,0O,02,04,6.561,04,值机接收
040O0204,0,04,0O,02,04,19.998,04,值机接收
042E0200,1,04,2E,02,00,32.79,02,检索提取
042E0112,0,04,2E,01,12,0.206,02,检索提取
042E0200,1,04,2E,02,00,1.159,02,检索提取
042E0214,0,04,2E,02,14,1.14,02,检索提取
042E0112,0,04,2E,01,12,0.911,02,检索提取
040O0211,0,04,0O,02,11,2.653,04,值机接收
040O0270,0,04,0O,02,70,2.631,10,旅客详情
040O0280,0,04,0O,02,80,1.296,15,客票详情
040O0200,0,04,0O,02,00,1.974,04,值机接收
040O0238,0,04,0O,02,38,0.78,09,重打牌
040O0238,0,04,0O,02,38,0.66,09,重打牌
042E0200,1,04,2E,02,00,10.139,02,检索提取
042E0112,0,04,2E,01,12,0.125,02,检索提取
042E0224,-1,04,2E,02,24,3.061,05,结束
042E0200,1,04,2E,02,00,2.908,02,检索提取
042E0112,0,04,2E,01,12,0.546,02,检索提取
040O0211,0,04,0O,02,11,1.757,04,值机接收
040O0204,0,04,0O,02,04,5.344,04,值机接收
042E0200,1,04,2E,02,00,18.171,02,检索提取
042E0112,0,04,2E,01,12,0.175,02,检索提取
042E0224,-1,04,2E,02,24,0.168,05,结束
042E0200,1,04,2E,02,00,5.394,02,检索提取
042E0112,0,04,2E,01,12,0.512,02,检索提取
040O0211,0,04,0O,02,11,1.854,04,值机接收
040O0204,0,04,0O,02,04,1.808,04,值机接收
042E0200,1,04,2E,02,00,6.166,02,检索提取
042E0112,0,04,2E,01,12,0.127,02,检索提取
042E0224,-1,04,2E,02,24,0.764,05,结束
042E0200,1,04,2E,02,00,4.675,02,检索提取
042E0112,0,04,2E,01,12,1.732,02,检索提取
042E0200,1,04,2E,02,00,3.489,02,检索提取
042E0112,0,04,2E,01,12,1.46,02,检索提取
042E0200,1,04,2E,02,00,3.778,02,检索提取
042E0112,0,04,2E,01,12,1.355,02,检索提取
040O0211,0,04,0O,02,11,1.03,04,值机接收
040O0238,0,04,0O,02,38,0.689,09,重打牌
040O0238,0,04,0O,02,38,0.688,09,重打牌
040O0204,0,04,0O,02,04,2.479,04,值机接收
040O0204,0,04,0O,02,04,47.729,04,值机接收
040O0242,0,04,0O,02,42,45.444,41,管理拒载旅客
040O0204,0,04,0O,02,04,3.917,04,值机接收
040O0204,0,04,0O,02,04,0.105,04,值机接收
042E0200,1,04,2E,02,00,25.648,02,检索提取
042E0224,-1,04,2E,02,24,0.19,05,结束
042E0112,0,04,2E,01,12,0.057,02,检索提取
042E0200,1,04,2E,02,00,13.213,02,检索提取
042E0112,0,04,2E,01,12,0.534,02,检索提取
042E0200,1,04,2E,02,00,4.695,02,检索提取
042E0112,0,04,2E,01,12,1.064,02,检索提取
042E0112,0,04,2E,01,12,1.103,02,检索提取
042E0146,0,04,2E,01,46,0.225,09,重打牌
042E0112,0,04,2E,01,12,0.267,02,检索提取
040O0211,0,04,0O,02,11,0.825,04,值机接收
040O0204,0,04,0O,02,04,1.72,04,值机接收
040O0204,0,04,0O,02,04,28.434,04,值机接收
040O0204,0,04,0O,02,04,0.11,04,值机接收
042E0200,1,04,2E,02,00,29.441,02,检索提取
042E0112,0,04,2E,01,12,0.135,02,检索提取
042E0224,-1,04,2E,02,24,0.251,05,结束
042E0200,1,04,2E,02,00,0.685,02,检索提取
042E0112,0,04,2E,01,12,0.524,02,检索提取
040O0211,0,04,0O,02,11,1.372,04,值机接收
040O0204,0,04,0O,02,04,1.946,04,值机接收
042E0200,1,04,2E,02,00,14.53,02,检索提取
042E0112,0,04,2E,01,12,0.104,02,检索提取
042E0224,-1,04,2E,02,24,0.26,05,结束
042E0200,1,04,2E,02,00,1.45,02,检索提取
042E0112,0,04,2E,01,12,2.972,02,检索提取
042E0112,0,04,2E,01,12,1.098,02,检索提取
040O0211,0,04,0O,02,11,1.013,04,值机接收
040O0204,0,04,0O,02,04,7.967,04,值机接收
040O0204,0,04,0O,02,04,3.054,04,值机接收
040O0204,0,04,0O,02,04,20.593,04,值机接收
040O0204,0,04,0O,02,04,0.201,04,值机接收
042E0224,-1,04,2E,02,24,39.511,05,结束
042E0112,0,04,2E,01,12,0.064,02,检索提取
042E0200,1,04,2E,02,00,7.486,02,检索提取
042E0112,0,04,2E,01,12,0.616,02,检索提取
040O0211,0,04,0O,02,11,2.656,04,值机接收
040O0204,0,04,0O,02,04,6.715,04,值机接收
040O0238,0,04,0O,02,38,1.629,09,重打牌
040O0238,0,04,0O,02,38,0.651,09,重打牌
040O0238,0,04,0O,02,38,0.148,09,重打牌
042E0200,1,04,2E,02,00,30.738,02,检索提取
042E0112,0,04,2E,01,12,0.146,02,检索提取
042E0224,-1,04,2E,02,24,0.153,05,结束
042E0200,1,04,2E,02,00,1.101,02,检索提取
042E0200,1,04,2E,02,00,11.808,02,检索提取
042E0112,0,04,2E,01,12,0.505,02,检索提取
040O0211,0,04,0O,02,11,1.974,04,值机接收
040O0204,0,04,0O,02,04,2.017,04,值机接收
042E0200,1,04,2E,02,00,11.603,02,检索提取
042E0112,0,04,2E,01,12,0.164,02,检索提取
042E0224,-1,04,2E,02,24,0.321,05,结束
042E0200,1,04,2E,02,00,1.82,02,检索提取
042E0112,0,04,2E,01,12,0.513,02,检索提取
040O0211,0,04,0O,02,11,1.425,04,值机接收
040O0204,0,04,0O,02,04,2.115,04,值机接收
042E0200,1,04,2E,02,00,15.291,02,检索提取
042E0112,0,04,2E,01,12,0.121,02,检索提取
042E0224,-1,04,2E,02,24,0.215,05,结束
042E0200,1,04,2E,02,00,0.905,02,检索提取
042E0112,0,04,2E,01,12,0.508,02,检索提取
042E0112,0,04,2E,01,12,1.992,02,检索提取
042E0146,0,04,2E,01,46,0.234,09,重打牌
042E0112,0,04,2E,01,12,0.081,02,检索提取
040O0211,0,04,0O,02,11,1.224,04,值机接收
040O0204,0,04,0O,02,04,3.395,04,值机接收
042E0200,1,04,2E,02,00,24.338,02,检索提取
042E0112,0,04,2E,01,12,0.145,02,检索提取
042E0224,-1,04,2E,02,24,2.848,05,结束
042E0200,1,04,2E,02,00,1.74,02,检索提取
042E0112,0,04,2E,01,12,0.497,02,检索提取
040O0211,0,04,0O,02,11,1.244,04,值机接收
040O0204,0,04,0O,02,04,1.571,04,值机接收
042E0200,1,04,2E,02,00,43.541,02,检索提取
042E0112,0,04,2E,01,12,0.206,02,检索提取
042E0224,-1,04,2E,02,24,0.158,05,结束
042E0200,1,04,2E,02,00,1.759,02,检索提取
042E0112,0,04,2E,01,12,1.774,02,检索提取
040O0211,0,04,0O,02,11,2.428,04,值机接收
042E0200,1,04,2E,02,00,13.7,02,检索提取
042E0112,0,04,2E,01,12,0.146,02,检索提取
042E0200,1,04,2E,02,00,2.597,02,检索提取
042E0112,0,04,2E,01,12,0.495,02,检索提取
042E0200,1,04,2E,02,00,2.225,02,检索提取
042E0112,0,04,2E,01,12,0.37,02,检索提取
040O0211,0,04,0O,02,11,1.891,04,值机接收
040O0204,0,04,0O,02,04,3.324,04,值机接收
040O0204,0,04,0O,02,04,4.442,04,值机接收
040O0204,0,04,0O,02,04,29.172,04,值机接收
040O0204,0,04,0O,02,04,0.224,04,值机接收
040O0204,0,04,0O,02,04,29.806,04,值机接收
040O0204,0,04,0O,02,04,0.215,04,值机接收
040O0204,0,04,0O,02,04,39.625,04,值机接收
040O0204,0,04,0O,02,04,0.232,04,值机接收
042E0200,1,04,2E,02,00,3.333,02,检索提取
042E0112,0,04,2E,01,12,0.17,02,检索提取
042E0224,-1,04,2E,02,24,0.167,05,结束
042E0200,1,04,2E,02,00,4.523,02,检索提取
042E0112,0,04,2E,01,12,1.328,02,检索提取
040O0211,0,04,0O,02,11,4.071,04,值机接收
040O0238,0,04,0O,02,38,0.738,09,重打牌
040O0238,0,04,0O,02,38,0.61,09,重打牌
040O0204,0,04,0O,02,04,10.603,04,值机接收
040O0204,0,04,0O,02,04,20.96,04,值机接收
040O0204,0,04,0O,02,04,4.843,04,值机接收
040O0242,0,04,0O,02,42,39.501,41,管理拒载旅客
040O0204,0,04,0O,02,04,3.752,04,值机接收
040O0204,0,04,0O,02,04,0.203,04,值机接收
042E0200,1,04,2E,02,00,32.157,02,检索提取
042E0224,-1,04,2E,02,24,0.126,05,结束
042E0112,0,04,2E,01,12,0.059,02,检索提取
042E0200,1,04,2E,02,00,2.069,02,检索提取
042E0112,0,04,2E,01,12,0.519,02,检索提取
040O0211,0,04,0O,02,11,1.188,04,值机接收
040O0204,0,04,0O,02,04,5.072,04,值机接收
042E0200,1,04,2E,02,00,22.851,02,检索提取
042E0112,0,04,2E,01,12,0.115,02,检索提取
042E0224,-1,04,2E,02,24,0.135,05,结束
042E0200,1,04,2E,02,00,1.556,02,检索提取
042E0112,0,04,2E,01,12,0.485,02,检索提取
040O0211,0,04,0O,02,11,2.596,04,值机接收
040O0204,0,04,0O,02,04,2.552,04,值机接收
040O0204,0,04,0O,02,04,4.495,04,值机接收
042E0200,1,04,2E,02,00,21.537,02,检索提取
042E0112,0,04,2E,01,12,0.155,02,检索提取
042E0200,1,04,2E,02,00,1.87,02,检索提取
042E0214,0,04,2E,02,14,1.484,02,检索提取
042E0112,0,04,2E,01,12,0.244,02,检索提取
042E0200,1,04,2E,02,00,3.485,02,检索提取
042E0112,0,04,2E,01,12,0.366,02,检索提取
042E0112,0,04,2E,01,12,2.2,02,检索提取
040O0211,0,04,0O,02,11,0.982,04,值机接收
040O0204,0,04,0O,02,04,7.452,04,值机接收
040O0204,0,04,0O,02,04,6.029,04,值机接收
042E0200,1,04,2E,02,00,20.328,02,检索提取
042E0112,0,04,2E,01,12,0.271,02,检索提取
042E0224,-1,04,2E,02,24,2.857,05,结束
042E0200,1,04,2E,02,00,1.879,02,检索提取
042E0112,0,04,2E,01,12,3.131,02,检索提取
040O0211,0,04,0O,02,11,2.132,04,值机接收
040O0204,0,04,0O,02,04,2.109,04,值机接收
040O0204,0,04,0O,02,04,2.578,04,值机接收
040O0204,0,04,0O,02,04,22.234,04,值机接收
040O0204,0,04,0O,02,04,0.375,04,值机接收
042E0200,1,04,2E,02,00,19.572,02,检索提取
042E0112,0,04,2E,01,12,0.137,02,检索提取
042E0224,-1,04,2E,02,24,0.958,05,结束
042E0200,1,04,2E,02,00,4.454,02,检索提取
042E0200,1,04,2E,02,00,15.77,02,检索提取
042E0200,1,04,2E,02,00,3.045,02,检索提取
16200800,0,16,20,08,00,6.073,74,AV查询
16200801,0,16,20,08,01,3.585,74,AV查询
01010903,-1,01,01,09,03,30.226,05,结束
01010102,0,01,01,01,02,38.639,01,登录
042E0100,0,04,2E,01,00,4.881,02,检索提取
042E0201,1,04,2E,02,01,2.177,02,检索提取
042E0200,1,04,2E,02,00,2.948,02,检索提取
042E0112,0,04,2E,01,12,1.744,02,检索提取
042E0112,0,04,2E,01,12,1.988,02,检索提取
040O0211,0,04,0O,02,11,1.072,04,值机接收
040O0204,0,04,0O,02,04,1.993,04,值机接收
040O0238,0,04,0O,02,38,1.389,09,重打牌
040O0238,0,04,0O,02,38,0.69,09,重打牌
040O0204,0,04,0O,02,04,30.958,04,值机接收
042E0200,1,04,2E,02,00,19.228,02,检索提取
042E0224,-1,04,2E,02,24,0.109,05,结束
042E0112,0,04,2E,01,12,0.05,02,检索提取
042E0200,1,04,2E,02,00,5.094,02,检索提取
042E0112,0,04,2E,01,12,0.681,02,检索提取
040O0211,0,04,0O,02,11,1.877,04,值机接收
040O0204,0,04,0O,02,04,3.14,04,值机接收
040O0204,0,04,0O,02,04,12.334,04,值机接收
040O0204,0,04,0O,02,04,0.22,04,值机接收
042E0200,1,04,2E,02,00,18.783,02,检索提取
042E0112,0,04,2E,01,12,0.189,02,检索提取
042E0224,-1,04,2E,02,24,0.169,05,结束
042E0200,1,04,2E,02,00,0.694,02,检索提取
042E0112,0,04,2E,01,12,0.839,02,检索提取
040O0211,0,04,0O,02,11,1.42,04,值机接收
040O0204,0,04,0O,02,04,1.754,04,值机接收
040O0238,0,04,0O,02,38,2.031,09,重打牌
040O0238,0,04,0O,02,38,0.632,09,重打牌
040O0238,0,04,0O,02,38,0.272,09,重打牌
042E0200,1,04,2E,02,00,22.923,02,检索提取
042E0112,0,04,2E,01,12,0.162,02,检索提取
042E0224,-1,04,2E,02,24,0.186,05,结束
042E0200,1,04,2E,02,00,1.287,02,检索提取
042E0112,0,04,2E,01,12,0.507,02,检索提取
040O0211,0,04,0O,02,11,1.211,04,值机接收
040O0204,0,04,0O,02,04,3.183,04,值机接收
040O0238,0,04,0O,02,38,1.362,09,重打牌
040O0238,0,04,0O,02,38,0.475,09,重打牌
040O0238,0,04,0O,02,38,0.13,09,重打牌
042E0224,-1,04,2E,02,24,17.551,05,结束
042E0112,0,04,2E,01,12,0.049,02,检索提取
042E0200,1,04,2E,02,00,6.968,02,检索提取
042E0112,0,04,2E,01,12,1.896,02,检索提取
042E0112,0,04,2E,01,12,1.517,02,检索提取
042E0146,0,04,2E,01,46,0.243,09,重打牌
042E0112,0,04,2E,01,12,0.34,02,检索提取
040O0211,0,04,0O,02,11,5.748,04,值机接收
040O0204,0,04,0O,02,04,3.036,04,值机接收
040O0204,0,04,0O,02,04,27.821,04,值机接收
042E0200,1,04,2E,02,00,19.904,02,检索提取
042E0112,0,04,2E,01,12,0.156,02,检索提取
042E0224,-1,04,2E,02,24,0.632,05,结束
042E0200,1,04,2E,02,00,7.271,02,检索提取
042E0112,0,04,2E,01,12,0.659,02,检索提取
040O0211,0,04,0O,02,11,1.955,04,值机接收
040O0238,0,04,0O,02,38,2.097,09,重打牌
040O0238,0,04,0O,02,38,0.505,09,重打牌
040O0238,0,04,0O,02,38,0.144,09,重打牌
040O0204,0,04,0O,02,04,3.047,04,值机接收
040O0204,0,04,0O,02,04,4.586,04,值机接收
042E0224,-1,04,2E,02,24,18.099,05,结束
042E0112,0,04,2E,01,12,0.053,02,检索提取
042E0200,1,04,2E,02,00,4.755,02,检索提取
042E0112,0,04,2E,01,12,0.533,02,检索提取
040O0211,0,04,0O,02,11,1.24,04,值机接收
040O0204,0,04,0O,02,04,3.536,04,值机接收
040O0204,0,04,0O,02,04,0.263,04,值机接收
040O0238,0,04,0O,02,38,1.469,09,重打牌
040O0238,0,04,0O,02,38,0.853,09,重打牌
042E0200,1,04,2E,02,00,29.795,02,检索提取
042E0112,0,04,2E,01,12,0.145,02,检索提取
042E0224,-1,04,2E,02,24,0.195,05,结束
042E0200,1,04,2E,02,00,1.878,02,检索提取
042E0200,1,04,2E,02,00,22.707,02,检索提取
042E0112,0,04,2E,01,12,1.473,02,检索提取
040O0211,0,04,0O,02,11,1.345,04,值机接收
040O0204,0,04,0O,02,04,2.756,04,值机接收
040O0204,0,04,0O,02,04,9.776,04,值机接收
040O0204,0,04,0O,02,04,0.17,04,值机接收
040O0204,0,04,0O,02,04,17.32,04,值机接收
040O0204,0,04,0O,02,04,0.363,04,值机接收
042E0200,1,04,2E,02,00,29.319,02,检索提取
042E0224,-1,04,2E,02,24,0.133,05,结束
042E0112,0,04,2E,01,12,0.067,02,检索提取
042E0200,1,04,2E,02,00,5.234,02,检索提取
042E0112,0,04,2E,01,12,2.044,02,检索提取
040O0211,0,04,0O,02,11,1.408,04,值机接收
040O0238,0,04,0O,02,38,7.353,09,重打牌
040O0238,0,04,0O,02,38,0.907,09,重打牌
040O0204,0,04,0O,02,04,12.624,04,值机接收
040O0204,0,04,0O,02,04,0.202,04,值机接收
042E0200,1,04,2E,02,00,27.527,02,检索提取
042E0224,-1,04,2E,02,24,0.192,05,结束
042E0112,0,04,2E,01,12,0.081,02,检索提取
042E0200,1,04,2E,02,00,1.41,02,检索提取
042E0216,0,04,2E,02,16,1.302,02,检索提取
042E0112,0,04,2E,01,12,0.831,02,检索提取
042E0112,0,04,2E,01,12,2.144,02,检索提取
040O0211,0,04,0O,02,11,1.01,04,值机接收
040O0210,0,04,0O,02,10,1.122,04,值机接收
040O0204,0,04,0O,02,04,0.756,04,值机接收
040O0204,0,04,0O,02,04,3.844,04,值机接收
040O0204,0,04,0O,02,04,0.368,04,值机接收
040O0204,0,04,0O,02,04,38.365,04,值机接收
040O0204,0,04,0O,02,04,0.248,04,值机接收
042E0200,1,04,2E,02,00,1.962,02,检索提取
042E0112,0,04,2E,01,12,0.211,02,检索提取
042E0224,-1,04,2E,02,24,19.58,05,结束
042E0200,1,04,2E,02,00,3.228,02,检索提取
042E0112,0,04,2E,01,12,1.905,02,检索提取
040O0211,0,04,0O,02,11,2.064,04,值机接收
040O0204,0,04,0O,02,04,3.441,04,值机接收
040O0204,0,04,0O,02,04,23.263,04,值机接收
040O0204,0,04,0O,02,04,0.105,04,值机接收
040O0204,0,04,0O,02,04,40.871,04,值机接收
040O0204,0,04,0O,02,04,0.219,04,值机接收
042E0200,1,04,2E,02,00,20.319,02,检索提取
042E0112,0,04,2E,01,12,0.138,02,检索提取
042E0224,-1,04,2E,02,24,0.733,05,结束
042E0200,1,04,2E,02,00,4.131,02,检索提取
042E0112,0,04,2E,01,12,0.533,02,检索提取
040O0211,0,04,0O,02,11,1.212,04,值机接收
040O0204,0,04,0O,02,04,0.907,04,值机接收
042E0200,1,04,2E,02,00,11.08,02,检索提取
042E0112,0,04,2E,01,12,0.133,02,检索提取
042E0224,-1,04,2E,02,24,0.209,05,结束
042E0200,1,04,2E,02,00,2.141,02,检索提取
042E0112,0,04,2E,01,12,1.766,02,检索提取
042E0112,0,04,2E,01,12,3.674,02,检索提取
040O0211,0,04,0O,02,11,0.808,04,值机接收
040O0238,0,04,0O,02,38,1.521,09,重打牌
040O0238,0,04,0O,02,38,0.561,09,重打牌
040O0204,0,04,0O,02,04,11.372,04,值机接收
040O0204,0,04,0O,02,04,0.111,04,值机接收
040O0204,0,04,0O,02,04,21.425,04,值机接收
040O0204,0,04,0O,02,04,0.2,04,值机接收
042E0200,1,04,2E,02,00,22.905,02,检索提取
042E0224,-1,04,2E,02,24,0.123,05,结束
042E0200,1,04,2E,02,00,2.061,02,检索提取
042E0200,1,04,2E,02,00,11.769,02,检索提取
042E0112,0,04,2E,01,12,0.54,02,检索提取
040O0211,0,04,0O,02,11,1.107,04,值机接收
042E0200,1,04,2E,02,00,4.265,02,检索提取
042E0112,0,04,2E,01,12,0.175,02,检索提取
042E0200,1,04,2E,02,00,3.534,02,检索提取
042E0112,0,04,2E,01,12,0.527,02,检索提取
040O0211,0,04,0O,02,11,1.004,04,值机接收
040O0204,0,04,0O,02,04,1.998,04,值机接收
040O0204,0,04,0O,02,04,4.224,04,值机接收
040O0204,0,04,0O,02,04,0.106,04,值机接收
040O0204,0,04,0O,02,04,21.318,04,值机接收
040O0204,0,04,0O,02,04,1.624,04,值机接收
042E0200,1,04,2E,02,00,2.97,02,检索提取
042E0224,-1,04,2E,02,24,0.102,05,结束
042E0112,0,04,2E,01,12,0.04,02,检索提取
042E0200,1,04,2E,02,00,22.317,02,检索提取
042E0112,0,04,2E,01,12,2.829,02,检索提取
042E0200,1,04,2E,02,00,15.98,02,检索提取
042E0112,0,04,2E,01,12,1.976,02,检索提取
042E0200,1,04,2E,02,00,6.328,02,检索提取
042E0112,0,04,2E,01,12,2.184,02,检索提取
040O0211,0,04,0O,02,11,1.101,04,值机接收
040O0204,0,04,0O,02,04,1.982,04,值机接收
040O0204,0,04,0O,02,04,4.578,04,值机接收
040O0204,0,04,0O,02,04,0.224,04,值机接收
040O0204,0,04,0O,02,04,23.757,04,值机接收
040O0204,0,04,0O,02,04,0.194,04,值机接收
040O0204,0,04,0O,02,04,42.126,04,值机接收
040O0204,0,04,0O,02,04,0.205,04,值机接收
042E0100,0,04,2E,01,00,24.981,02,检索提取
042E0202,0,04,2E,02,02,1.661,02,检索提取
042E0214,0,04,2E,02,14,2.571,02,检索提取
040O0204,0,04,0O,02,04,10.869,04,值机接收
040O0204,0,04,0O,02,04,0.185,04,值机接收
040O0242,0,04,0O,02,42,38.656,41,管理拒载旅客
040O0204,0,04,0O,02,04,6.934,04,值机接收
040O0204,0,04,0O,02,04,3.467,04,值机接收
042E0224,-1,04,2E,02,24,24.016,05,结束
042E0112,0,04,2E,01,12,0.072,02,检索提取
042E0200,1,04,2E,02,00,0.75,02,检索提取
042E0112,0,04,2E,01,12,2.048,02,检索提取
040O0211,0,04,0O,02,11,0.954,04,值机接收
040O0204,0,04,0O,02,04,10.314,04,值机接收
042E0200,1,04,2E,02,00,22.592,02,检索提取
042E0112,0,04,2E,01,12,0.145,02,检索提取
042E0224,-1,04,2E,02,24,0.235,05,结束
042E0200,1,04,2E,02,00,1.372,02,检索提取
042E0112,0,04,2E,01,12,1.352,02,检索提取
040O0211,0,04,0O,02,11,1.035,04,值机接收
040O0204,0,04,0O,02,04,6.288,04,值机接收
042E0224,-1,04,2E,02,24,28.319,05,结束
042E0112,0,04,2E,01,12,0.053,02,检索提取
042E0200,1,04,2E,02,00,1.027,02,检索提取
042E0112,0,04,2E,01,12,1.818,02,检索提取
042E0112,0,04,2E,01,12,1.393,02,检索提取
040O0211,0,04,0O,02,11,0.738,04,值机接收
040O0204,0,04,0O,02,04,2.255,04,值机接收
040O0204,0,04,0O,02,04,3.104,04,值机接收
040O0204,0,04,0O,02,04,19.455,04,值机接收
040O0204,0,04,0O,02,04,0.219,04,值机接收
042E0200,1,04,2E,02,00,21.514,02,检索提取
042E0112,0,04,2E,01,12,0.19,02,检索提取
042E0224,-1,04,2E,02,24,0.236,05,结束
042E0200,1,04,2E,02,00,11.13,02,检索提取
042E0112,0,04,2E,01,12,1.488,02,检索提取
040O0211,0,04,0O,02,11,1.166,04,值机接收
040O0204,0,04,0O,02,04,6.894,04,值机接收
042E0200,1,04,2E,02,00,26.805,02,检索提取
042E0112,0,04,2E,01,12,0.145,02,检索提取
042E0224,-1,04,2E,02,24,0.179,05,结束
042E0200,1,04,2E,02,00,1.415,02,检索提取
042E0112,0,04,2E,01,12,1.151,02,检索提取
040O0211,0,04,0O,02,11,0.812,04,值机接收
040O0204,0,04,0O,02,04,2.036,04,值机接收
