business_id,BP,KC,PG,BT,DIST,SUB,business_class,class_name,target
040O0204,4,24,2,4,7.0,11.831,4,值机接收,0
040O0204,4,24,2,4,0.0,4.238,4,值机接收,0
01010917,1,1,9,17,27.4955,32.512,5,结束,4
042E0115,4,214,1,15,213.1807,8.022,2,检索提取,1
042E0115,4,214,1,15,0.0,13.447,2,检索提取,0
042E0118,4,214,1,18,3.0,1.473,2,检索提取,0
042E0115,4,214,1,15,3.0,9.647,2,检索提取,0
042E0118,4,214,1,18,3.0,1.438,2,检索提取,0
042E0115,4,214,1,15,3.0,3.497,2,检索提取,0
042E0118,4,214,1,18,3.0,1.312,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.808,4,值机接收,1
040O0211,4,24,2,11,11.0,0.638,4,值机接收,0
040O0204,4,24,2,4,7.0,5.411,4,值机接收,0
040O0204,4,24,2,4,0.0,2.958,4,值机接收,0
040O0204,4,24,2,4,0.0,23.749,4,值机接收,4
040O0204,4,24,2,4,0.0,0.616,4,值机接收,0
040O0204,4,24,2,4,0.0,26.151,4,值机接收,4
040O0204,4,24,2,4,0.0,0.728,4,值机接收,0
01010917,1,1,9,17,27.4955,19.737,5,结束,3
042E0115,4,214,1,15,213.1807,11.006,2,检索提取,1
042E0146,4,214,1,46,31.0,1.568,9,重打牌,3
042E0146,4,214,1,46,0.0,0.618,9,重打牌,0
01010917,1,1,9,17,215.1348,5.687,5,结束,1
042E0115,4,214,1,15,213.1807,4.778,2,检索提取,1
042E0146,4,214,1,46,31.0,1.959,9,重打牌,3
042E0146,4,214,1,46,0.0,0.648,9,重打牌,0
01010917,1,1,9,17,215.1348,16.548,5,结束,1
042E0115,4,214,1,15,213.1807,5.574,2,检索提取,1
042E0115,4,214,1,15,0.0,4.908,2,检索提取,0
042E0118,4,214,1,18,3.0,1.302,2,检索提取,0
042E0118,4,214,1,18,0.0,1.618,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.746,4,值机接收,1
040O0211,4,24,2,11,11.0,0.544,4,值机接收,0
040O0204,4,24,2,4,7.0,9.286,4,值机接收,0
040O0204,4,24,2,4,0.0,2.874,4,值机接收,0
01010917,1,1,9,17,27.4955,25.916,5,结束,4
042E0117,4,214,1,17,213.1713,0.384,5,结束,1
042E0115,4,214,1,15,2.0,1.917,2,检索提取,0
01010917,1,1,9,17,213.1807,7.765,5,结束,1
042E0117,4,214,1,17,213.1713,0.462,5,结束,1
042E0115,4,214,1,15,2.0,7.243,2,检索提取,0
042E0141,4,214,1,41,26.0,5.525,15,客票详情,3
042E0121,4,214,1,21,20.0,1.938,5,结束,3
040O0200,4,24,2,0,191.1596,0.721,4,值机接收,1
040O0211,4,24,2,11,11.0,0.487,4,值机接收,0
040O0204,4,24,2,4,7.0,4.695,4,值机接收,0
040O0211,4,24,2,11,7.0,1.816,4,值机接收,0
01010917,1,1,9,17,24.96,8.182,5,结束,3
042E0115,4,214,1,15,213.1807,5.74,2,检索提取,1
042E0146,4,214,1,46,31.0,1.746,9,重打牌,3
042E0146,4,214,1,46,0.0,0.506,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.968,4,值机接收,1
040O0211,4,24,2,11,11.0,0.498,4,值机接收,0
040O0204,4,24,2,4,7.0,1.853,4,值机接收,0
01010917,1,1,9,17,27.4955,17.15,5,结束,3
042E0115,4,214,1,15,213.1807,5.669,2,检索提取,1
042E0188,4,214,1,88,73.0,1.733,2,检索提取,2
042E0115,4,214,1,15,73.0,3.007,2,检索提取,2
042E0118,4,214,1,18,3.0,1.326,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.342,4,值机接收,1
040O0211,4,24,2,11,11.0,0.436,4,值机接收,0
040O0204,4,24,2,4,7.0,9.804,4,值机接收,0
040O0204,4,24,2,4,0.0,4.575,4,值机接收,0
040O0204,4,24,2,4,0.0,29.119,4,值机接收,4
040O0204,4,24,2,4,0.0,0.76,4,值机接收,0
01010917,1,1,9,17,27.4955,38.744,5,结束,4
042E0115,4,214,1,15,213.1807,1.881,2,检索提取,1
042E0115,4,214,1,15,0.0,4.892,2,检索提取,0
042E0118,4,214,1,18,3.0,1.342,2,检索提取,0
042E0115,4,214,1,15,3.0,1.358,2,检索提取,0
042E0118,4,214,1,18,3.0,1.318,2,检索提取,0
042E0115,4,214,1,15,3.0,3.605,2,检索提取,0
042E0118,4,214,1,18,3.0,1.303,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.179,4,值机接收,1
040O0211,4,24,2,11,11.0,0.692,4,值机接收,0
040O0204,4,24,2,4,7.0,1.537,4,值机接收,0
01010917,1,1,9,17,27.4955,17.34,5,结束,3
042E0115,4,214,1,15,213.1807,5.091,2,检索提取,1
040O0200,4,24,2,0,190.5938,4.687,4,值机接收,1
040O0211,4,24,2,11,11.0,0.629,4,值机接收,0
040O0204,4,24,2,4,7.0,13.189,4,值机接收,0
040O0204,4,24,2,4,0.0,2.61,4,值机接收,0
042E0121,4,214,1,21,190.7616,19.989,5,结束,1
042E0115,4,214,1,15,6.0,3.121,2,检索提取,0
042E0118,4,214,1,18,3.0,1.449,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.411,4,值机接收,1
040O0211,4,24,2,11,11.0,0.428,4,值机接收,0
040O0204,4,24,2,4,7.0,2.228,4,值机接收,0
040O0204,4,24,2,4,0.0,5.394,4,值机接收,0
01010917,1,1,9,17,27.4955,20.559,5,结束,3
042E0115,4,214,1,15,213.1807,10.886,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.322,4,值机接收,1
040O0211,4,24,2,11,11.0,0.484,4,值机接收,0
040O0204,4,24,2,4,7.0,6.908,4,值机接收,0
01010917,1,1,9,17,27.4955,19.906,5,结束,3
042E0115,4,214,1,15,213.1807,4.661,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.545,4,值机接收,1
040O0211,4,24,2,11,11.0,0.613,4,值机接收,0
040O0204,4,24,2,4,7.0,2.623,4,值机接收,0
040O0204,4,24,2,4,0.0,3.628,4,值机接收,0
01010917,1,1,9,17,27.4955,23.791,5,结束,3
042E0115,4,214,1,15,213.1807,3.102,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.411,4,值机接收,1
040O0211,4,24,2,11,11.0,0.585,4,值机接收,0
040O0204,4,24,2,4,7.0,4.215,4,值机接收,0
040O0204,4,24,2,4,0.0,22.706,4,值机接收,4
040O0204,4,24,2,4,0.0,0.76,4,值机接收,0
01010917,1,1,9,17,27.4955,7.606,5,结束,3
042E0117,4,214,1,17,213.1713,0.385,5,结束,1
042E0115,4,214,1,15,2.0,6.879,2,检索提取,0
042E0115,4,214,1,15,0.0,23.773,2,检索提取,4
042E0115,4,214,1,15,0.0,7.0,2,检索提取,0
042E0118,4,214,1,18,3.0,1.429,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.227,4,值机接收,1
040O0211,4,24,2,11,11.0,0.561,4,值机接收,0
040O0204,4,24,2,4,7.0,4.192,4,值机接收,0
040O0204,4,24,2,4,0.0,5.088,4,值机接收,0
040O0204,4,24,2,4,0.0,0.551,4,值机接收,0
040O0211,4,24,2,11,7.0,16.72,4,值机接收,4
040O0204,4,24,2,4,7.0,5.221,4,值机接收,0
040O0204,4,24,2,4,0.0,0.186,4,值机接收,0
01010917,1,1,9,17,27.4955,17.029,5,结束,3
042E0115,4,214,1,15,213.1807,3.118,2,检索提取,1
040O0200,4,24,2,0,190.5938,2.003,4,值机接收,1
040O0211,4,24,2,11,11.0,0.422,4,值机接收,0
040O0204,4,24,2,4,7.0,11.068,4,值机接收,0
040O0204,4,24,2,4,0.0,12.832,4,值机接收,0
01010917,1,1,9,17,27.4955,13.391,5,结束,3
042E0115,4,214,1,15,213.1807,9.077,2,检索提取,1
042E0141,4,214,1,41,26.0,7.423,15,客票详情,3
042E0121,4,214,1,21,20.0,2.011,5,结束,3
040O0200,4,24,2,0,191.1596,1.173,4,值机接收,1
040O0211,4,24,2,11,11.0,0.44,4,值机接收,0
040O0238,4,24,2,38,27.0,0.874,9,重打牌,3
040O0238,4,24,2,38,0.0,0.662,9,重打牌,0
040O0204,4,24,2,4,34.0,3.333,4,值机接收,3
040O0204,4,24,2,4,0.0,0.507,4,值机接收,0
040O0239,4,24,2,39,35.0,8.148,9,重打牌,3
040O0204,4,24,2,4,35.0,41.255,4,值机接收,4
040O0204,4,24,2,4,0.0,0.179,4,值机接收,0
01010917,1,1,9,17,27.4955,18.522,5,结束,3
042E0115,4,214,1,15,213.1807,5.248,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.489,4,值机接收,1
040O0211,4,24,2,11,11.0,0.448,4,值机接收,0
040O0204,4,24,2,4,7.0,35.855,4,值机接收,4
01010917,1,1,9,17,27.4955,22.177,5,结束,3
042E0117,4,214,1,17,213.1713,0.319,5,结束,1
042E0115,4,214,1,15,2.0,10.113,2,检索提取,0
042E0188,4,214,1,88,73.0,2.265,2,检索提取,2
042E0146,4,214,1,46,42.0,1.415,9,重打牌,3
042E0146,4,214,1,46,0.0,0.649,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.757,4,值机接收,1
040O0211,4,24,2,11,11.0,0.465,4,值机接收,0
040O0204,4,24,2,4,7.0,1.824,4,值机接收,0
042E0121,4,214,1,21,190.7616,28.097,5,结束,1
042E0115,4,214,1,15,6.0,6.218,2,检索提取,0
042E0118,4,214,1,18,3.0,1.44,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.47,4,值机接收,1
040O0211,4,24,2,11,11.0,0.476,4,值机接收,0
040O0204,4,24,2,4,7.0,1.706,4,值机接收,0
040O0238,4,24,2,38,34.0,1.341,9,重打牌,3
040O0238,4,24,2,38,0.0,0.695,9,重打牌,0
01010917,1,1,9,17,32.0624,28.198,5,结束,3
042E0115,4,214,1,15,213.1807,2.807,2,检索提取,1
040O0200,4,24,2,0,190.5938,2.923,4,值机接收,1
040O0211,4,24,2,11,11.0,0.434,4,值机接收,0
040O0204,4,24,2,4,7.0,19.408,4,值机接收,4
01010917,1,1,9,17,27.4955,12.285,5,结束,3
042E0115,4,214,1,15,213.1807,5.21,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.509,4,值机接收,1
040O0211,4,24,2,11,11.0,0.658,4,值机接收,0
040O0204,4,24,2,4,7.0,9.647,4,值机接收,0
040O0204,4,24,2,4,0.0,4.495,4,值机接收,0
01010917,1,1,9,17,27.4955,36.913,5,结束,4
042E0115,4,214,1,15,213.1807,4.529,2,检索提取,1
042E0115,4,214,1,15,0.0,3.017,2,检索提取,0
042E0118,4,214,1,18,3.0,1.314,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.379,4,值机接收,1
040O0211,4,24,2,11,11.0,0.442,4,值机接收,0
040O0204,4,24,2,4,7.0,4.963,4,值机接收,0
040O0210,4,24,2,10,6.0,6.551,4,值机接收,0
040O0204,4,24,2,4,6.0,15.276,4,值机接收,0
040O0204,4,24,2,4,0.0,0.647,4,值机接收,0
040O0210,4,24,2,10,6.0,5.983,4,值机接收,0
01010917,1,1,9,17,25.219,23.163,5,结束,4
042E0115,4,214,1,15,213.1807,2.276,2,检索提取,1
040O0200,4,24,2,0,190.5938,3.019,4,值机接收,1
040O0211,4,24,2,11,11.0,0.481,4,值机接收,0
040O0204,4,24,2,4,7.0,2.849,4,值机接收,0
040O0204,4,24,2,4,0.0,7.582,4,值机接收,0
040O0204,4,24,2,4,0.0,2.338,4,值机接收,0
01010917,1,1,9,17,27.4955,14.797,5,结束,3
042E0117,4,214,1,17,213.1713,0.352,5,结束,1
042E0115,4,214,1,15,2.0,4.371,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.582,4,值机接收,1
040O0211,4,24,2,11,11.0,0.41,4,值机接收,0
040O0262,4,24,2,62,51.0,6.824,4,值机接收,2
040O0262,4,24,2,62,0.0,3.709,4,值机接收,0
040O0262,4,24,2,62,0.0,2.132,4,值机接收,0
040O0262,4,24,2,62,0.0,1.452,4,值机接收,0
040O0204,4,24,2,4,58.0,5.264,4,值机接收,2
01010917,1,1,9,17,27.4955,16.512,5,结束,3
042E0115,4,214,1,15,213.1807,2.259,2,检索提取,1
042E0115,4,214,1,15,0.0,7.41,2,检索提取,0
042E0118,4,214,1,18,3.0,1.282,2,检索提取,0
040O0240,4,24,2,40,191.2721,5.307,4,值机接收,1
042E0118,4,214,1,18,191.2721,14.779,2,检索提取,1
040O0200,4,24,2,0,190.8533,0.626,4,值机接收,1
040O0211,4,24,2,11,11.0,0.473,4,值机接收,0
040O0262,4,24,2,62,51.0,7.115,4,值机接收,2
040O0262,4,24,2,62,0.0,6.944,4,值机接收,0
040O0262,4,24,2,62,0.0,2.223,4,值机接收,0
040O0204,4,24,2,4,58.0,4.768,4,值机接收,2
040O0204,4,24,2,4,0.0,0.76,4,值机接收,0
040O0211,4,24,2,11,7.0,1.895,4,值机接收,0
040O0204,4,24,2,4,7.0,4.64,4,值机接收,0
042E0121,4,214,1,21,190.7616,25.292,5,结束,1
042E0117,4,214,1,17,4.0,0.657,5,结束,0
01010917,1,1,9,17,213.1713,1.587,5,结束,1
042E0115,4,214,1,15,213.1807,14.05,2,检索提取,1
042E0115,4,214,1,15,0.0,9.6,2,检索提取,0
042E0118,4,214,1,18,3.0,1.296,2,检索提取,0
040O0200,4,24,2,0,190.8533,7.372,4,值机接收,1
040O0211,4,24,2,11,11.0,0.422,4,值机接收,0
040O0204,4,24,2,4,7.0,10.857,4,值机接收,0
040O0204,4,24,2,4,0.0,5.953,4,值机接收,0
040O0204,4,24,2,4,0.0,0.601,4,值机接收,0
01010903,1,1,9,3,24.2487,27.256,5,结束,4
01010102,1,1,1,2,8.0623,50.641,1,登录,4
042E0100,4,214,1,0,213.0305,2.318,2,检索提取,1
042E0117,4,214,1,17,17.0,2.998,5,结束,3
042E0117,4,214,1,17,0.0,0.281,5,结束,0
042E0200,4,214,2,0,17.0294,5.554,2,检索提取,3
042E0112,4,214,1,12,12.0416,2.639,2,检索提取,0
042E0112,4,214,1,12,0.0,2.27,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.002,4,值机接收,1
040O0280,4,24,2,80,69.0,2.299,15,客票详情,2
040O0200,4,24,2,0,80.0,1.632,4,值机接收,2
040O0204,4,24,2,4,4.0,1.073,4,值机接收,0
040O0204,4,24,2,4,0.0,5.986,4,值机接收,0
040O0204,4,24,2,4,0.0,0.246,4,值机接收,0
040O0204,4,24,2,4,0.0,42.151,4,值机接收,4
040O0204,4,24,2,4,0.0,0.247,4,值机接收,0
042E0200,4,214,2,0,190.0421,28.597,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.208,2,检索提取,0
042E0200,4,214,2,0,12.0416,1.962,2,检索提取,0
042E0214,4,214,2,14,14.0,1.455,2,检索提取,0
042E0112,4,214,1,12,2.2361,0.379,2,检索提取,0
040O0211,4,24,2,11,190.0053,2.949,4,值机接收,1
040O0238,4,24,2,38,27.0,1.61,9,重打牌,3
040O0238,4,24,2,38,0.0,0.621,9,重打牌,0
040O0238,4,24,2,38,0.0,0.11,9,重打牌,0
040O0204,4,24,2,4,34.0,5.365,4,值机接收,3
040O0204,4,24,2,4,0.0,0.201,4,值机接收,0
042E0200,4,214,2,0,190.0421,31.965,2,检索提取,1
042E0224,4,214,2,24,24.0,0.097,5,结束,3
042E0112,4,214,1,12,12.0416,0.066,2,检索提取,0
042E0200,4,214,2,0,12.0416,3.992,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.63,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.64,4,值机接收,1
040O0204,4,24,2,4,7.0,2.353,4,值机接收,0
042E0200,4,214,2,0,190.0421,11.198,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.104,2,检索提取,0
042E0224,4,214,2,24,12.0416,6.557,5,结束,0
042E0200,4,214,2,0,24.0,2.419,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.648,2,检索提取,0
040O0211,4,24,2,11,190.0053,3.996,4,值机接收,1
040O0204,4,24,2,4,7.0,6.136,4,值机接收,0
042E0200,4,214,2,0,190.0421,23.749,2,检索提取,1
042E0224,4,214,2,24,24.0,0.083,5,结束,3
042E0112,4,214,1,12,12.0416,0.033,2,检索提取,0
042E0200,4,214,2,0,12.0416,7.755,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.641,2,检索提取,0
042E0112,4,214,1,12,0.0,7.892,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.966,4,值机接收,1
040O0204,4,24,2,4,7.0,1.26,4,值机接收,0
042E0200,4,214,2,0,190.0421,6.589,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.16,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.149,5,结束,0
042E0200,4,214,2,0,24.0,6.903,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.396,2,检索提取,0
042E0112,4,214,1,12,0.0,0.729,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.848,4,值机接收,1
040O0204,4,24,2,4,7.0,0.782,4,值机接收,0
040O0238,4,24,2,38,34.0,1.885,9,重打牌,3
040O0238,4,24,2,38,0.0,0.8,9,重打牌,0
01010600,1,1,6,0,44.699,11.681,5,结束,3
01010102,1,1,1,2,5.3852,38.435,1,登录,4
042E0100,4,214,1,0,213.0305,3.419,2,检索提取,1
042E0117,4,214,1,17,17.0,3.831,5,结束,3
042E0117,4,214,1,17,0.0,0.238,5,结束,0
042E0117,4,214,1,17,0.0,0.703,5,结束,0
042E0117,4,214,1,17,0.0,0.257,5,结束,0
042E0117,4,214,1,17,0.0,3.038,5,结束,0
042E0117,4,214,1,17,0.0,0.256,5,结束,0
042E0117,4,214,1,17,0.0,1.746,5,结束,0
042E0200,4,214,2,0,17.0294,1.796,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.652,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.726,4,值机接收,1
040O0204,4,24,2,4,7.0,2.274,4,值机接收,0
040O0204,4,24,2,4,0.0,6.862,4,值机接收,0
042E0224,4,214,2,24,191.0497,19.641,5,结束,1
042E0112,4,214,1,12,12.0416,0.058,2,检索提取,0
042E0200,4,214,2,0,12.0416,9.004,2,检索提取,0
042E0112,4,214,1,12,12.0416,1.31,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.017,4,值机接收,1
040O0204,4,24,2,4,7.0,1.642,4,值机接收,0
042E0200,4,214,2,0,190.0421,22.115,2,检索提取,1
042E0224,4,214,2,24,24.0,0.137,5,结束,3
042E0112,4,214,1,12,12.0416,0.049,2,检索提取,0
042E0200,4,214,2,0,12.0416,0.874,2,检索提取,0
042E0112,4,214,1,12,12.0416,1.118,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.0,4,值机接收,1
040O0204,4,24,2,4,7.0,1.952,4,值机接收,0
042E0224,4,214,2,24,191.0497,17.409,5,结束,1
042E0112,4,214,1,12,12.0416,0.05,2,检索提取,0
042E0200,4,214,2,0,12.0416,1.195,2,检索提取,0
042E0112,4,214,1,12,12.0416,0.637,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.78,4,值机接收,1
040O0204,4,24,2,4,7.0,1.232,4,值机接收,0
042E0200,4,214,2,0,190.0421,11.071,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.153,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.197,5,结束,0
042E0200,4,214,2,0,24.0,0.786,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.528,2,检索提取,0
040O0211,4,24,2,11,190.0053,2.25,4,值机接收,1
040O0204,4,24,2,4,7.0,2.999,4,值机接收,0
040O0204,4,24,2,4,0.0,0.317,4,值机接收,0
042E0200,4,214,2,0,190.0421,15.256,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.167,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.19,5,结束,0
042E0200,4,214,2,0,24.0,2.178,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.587,2,检索提取,0
042E0112,4,214,1,12,0.0,0.647,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.795,4,值机接收,1
040O0204,4,24,2,4,7.0,2.104,4,值机接收,0
040O0204,4,24,2,4,0.0,14.45,4,值机接收,0
040O0204,4,24,2,4,0.0,22.225,4,值机接收,4
042E0224,4,214,2,24,191.0497,21.405,5,结束,1
042E0112,4,214,1,12,12.0416,0.064,2,检索提取,0
042E0200,4,214,2,0,12.0416,5.17,2,检索提取,0
042E0112,4,214,1,12,12.0416,1.448,2,检索提取,0
042E0112,4,214,1,12,0.0,1.069,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.795,4,值机接收,1
040O0204,4,24,2,4,7.0,2.193,4,值机接收,0
042E0200,4,214,2,0,190.0421,16.112,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.159,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.192,5,结束,0
042E0200,4,214,2,0,24.0,0.743,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.627,2,检索提取,0
042E0112,4,214,1,12,0.0,2.932,2,检索提取,0
042E0146,4,214,1,46,34.0,1.277,9,重打牌,3
042E0112,4,214,1,12,34.0,0.233,2,检索提取,3
040O0211,4,24,2,11,190.0053,0.756,4,值机接收,1
040O0204,4,24,2,4,7.0,4.587,4,值机接收,0
042E0200,4,214,2,0,190.0421,38.257,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.123,2,检索提取,0
042E0200,4,214,2,0,12.0416,0.103,2,检索提取,0
042E0214,4,214,2,14,14.0,2.066,2,检索提取,0
042E0112,4,214,1,12,2.2361,1.345,2,检索提取,0
042E0112,4,214,1,12,0.0,0.769,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.071,4,值机接收,1
040O0204,4,24,2,4,7.0,0.474,4,值机接收,0
040O0204,4,24,2,4,0.0,21.788,4,值机接收,4
040O0204,4,24,2,4,0.0,27.299,4,值机接收,4
042E0224,4,214,2,24,191.0497,20.888,5,结束,1
042E0200,4,214,2,0,24.0,8.229,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.505,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.372,4,值机接收,1
040O0238,4,24,2,38,27.0,0.364,9,重打牌,3
040O0238,4,24,2,38,0.0,0.506,9,重打牌,0
040O0238,4,24,2,38,0.0,0.127,9,重打牌,0
040O0204,4,24,2,4,34.0,2.073,4,值机接收,3
042E0200,4,214,2,0,190.0421,21.08,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.121,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.221,5,结束,0
042E0200,4,214,2,0,24.0,9.426,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.505,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.311,4,值机接收,1
040O0204,4,24,2,4,7.0,1.592,4,值机接收,0
042E0200,4,214,2,0,190.0421,16.978,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.13,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.217,5,结束,0
042E0202,4,214,2,2,22.0,5.127,2,检索提取,3
042E0212,4,214,2,12,10.0,2.572,2,检索提取,0
042E0224,4,214,2,24,12.0,0.064,5,结束,0
042E0223,4,214,2,23,1.0,0.023,5,结束,0
042E0201,4,214,2,1,22.0,5.136,2,检索提取,3
042E0112,4,214,1,12,11.0454,0.591,2,检索提取,0
042E0211,4,214,2,11,1.4142,1.834,2,检索提取,0
040O0211,4,24,2,11,190.0,2.525,4,值机接收,1
040O0204,4,24,2,4,7.0,1.587,4,值机接收,0
042E0200,4,214,2,0,190.0421,16.866,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.865,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.508,5,结束,0
042E0200,4,214,2,0,24.0,6.612,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.793,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.143,4,值机接收,1
040O0204,4,24,2,4,7.0,3.579,4,值机接收,0
040O0204,4,24,2,4,0.0,0.111,4,值机接收,0
042E0200,4,214,2,0,190.0421,1.35,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.111,2,检索提取,0
042E0224,4,214,2,24,12.0416,17.599,5,结束,4
042E0200,4,214,2,0,24.0,2.541,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.762,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.538,4,值机接收,1
040O0204,4,24,2,4,7.0,1.462,4,值机接收,0
040O0204,4,24,2,4,0.0,5.245,4,值机接收,0
040O0204,4,24,2,4,0.0,0.103,4,值机接收,0
042E0200,4,214,2,0,190.0421,20.388,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.185,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.172,5,结束,0
042E0200,4,214,2,0,24.0,1.795,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.535,2,检索提取,0
042E0224,4,214,2,24,12.0416,24.621,5,结束,4
042E0200,4,214,2,0,24.0,14.011,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.557,2,检索提取,0
040O0211,4,24,2,11,190.0053,3.505,4,值机接收,1
040O0204,4,24,2,4,7.0,1.817,4,值机接收,0
040O0238,4,24,2,38,34.0,2.414,9,重打牌,3
040O0238,4,24,2,38,0.0,0.636,9,重打牌,0
042E0200,4,214,2,0,193.7627,19.704,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.158,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.16,5,结束,0
042E0200,4,214,2,0,24.0,4.489,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.373,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.853,4,值机接收,1
040O0204,4,24,2,4,7.0,0.906,4,值机接收,0
040O0204,4,24,2,4,0.0,2.476,4,值机接收,0
042E0200,4,214,2,0,190.0421,27.774,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.181,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.17,5,结束,0
042E0200,4,214,2,0,24.0,2.122,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.537,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.107,4,值机接收,1
040O0204,4,24,2,4,7.0,1.867,4,值机接收,0
042E0200,4,214,2,0,190.0421,20.349,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.109,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.219,5,结束,0
042E0200,4,214,2,0,24.0,0.677,2,检索提取,3
042E0112,4,214,1,12,12.0416,2.369,2,检索提取,0
042E0112,4,214,1,12,0.0,1.428,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.681,4,值机接收,1
040O0204,4,24,2,4,7.0,5.61,4,值机接收,0
042E0200,4,214,2,0,190.0421,12.853,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.197,2,检索提取,0
042E0150,4,214,1,50,38.0,0.757,32,航班详情,3
042E0200,4,214,2,0,50.01,5.393,2,检索提取,3
042E0112,4,214,1,12,12.0416,0.095,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.174,5,结束,0
042E0200,4,214,2,0,24.0,6.311,2,检索提取,3
042E0112,4,214,1,12,12.0416,1.751,2,检索提取,0
042E0112,4,214,1,12,0.0,1.591,2,检索提取,0
040O0211,4,24,2,11,190.0053,0.902,4,值机接收,1
040O0204,4,24,2,4,7.0,3.542,4,值机接收,0
040O0204,4,24,2,4,0.0,3.681,4,值机接收,0
040O0204,4,24,2,4,0.0,20.753,4,值机接收,4
040O0204,4,24,2,4,0.0,0.204,4,值机接收,0
042E0200,4,214,2,0,190.0421,19.684,2,检索提取,1
042E0112,4,214,1,12,12.0416,0.124,2,检索提取,0
042E0224,4,214,2,24,12.0416,0.213,5,结束,0
042E0200,4,214,2,0,24.0,22.836,2,检索提取,4
042E0112,4,214,1,12,12.0416,0.645,2,检索提取,0
040O0211,4,24,2,11,190.0053,1.186,4,值机接收,1
